userID,itemID,rating,SnackName,SnackType
83,124048,5,Wraps,dinner
83,124219,1,Pringles,evening munching
83,136196,1,Cheerios,breakfast
84,54555,4,Wraps,breakfast
84,58341,4,Waffles,dinner
84,69564,4,Waffles,breakfast
84,71373,4,Cheerios,lunch
84,77424,5,Pretzels,breakfast
84,109261,5,Pringles,dinner
84,113895,4,Cookies,breakfast
84,114323,5,Wraps,lunch
84,126303,5,Wraps,lunch
84,127935,5,Cookies,dinner
85,911,4,Pringles,lunch
85,43267,4,Wraps,brunch
85,71566,5,Waffles,breakfast
85,76598,4,Pretzels,evening munching
85,82842,5,Sandwiches,brunch
85,83473,4,Burgers,lunch
85,84307,3,Cookies,evening munching
85,91575,4,Pretzels,evening munching
85,93719,3,Burgers,brunch
85,114298,3,Burgers,breakfast
86,1132,5,Pringles,evening munching
86,19477,5,Pretzels,dinner
86,38397,1,Waffles,evening munching
86,46790,1,Cheerios,evening munching
86,49029,2,Pringles,evening munching
86,54776,5,Wraps,brunch
86,58246,5,Wraps,lunch
86,75053,2,Burgers,brunch
86,83932,2,Sandwiches,dinner
86,122243,5,Pretzels,breakfast
87,3685,5,Pretzels,evening munching
87,8505,5,Sandwiches,lunch
87,17312,5,Sandwiches,breakfast
87,40738,4,Burgers,dinner
87,41861,5,Waffles,dinner
87,69514,4,Burgers,dinner
87,82302,5,Pretzels,brunch
87,90699,5,Cheerios,breakfast
87,127373,5,Waffles,breakfast
87,128487,4,Cheerios,evening munching
88,3199,2,Sandwiches,evening munching
88,29721,4,Pringles,brunch
88,33164,1,Waffles,breakfast
88,73607,2,Sandwiches,dinner
88,85137,1,Wraps,lunch
88,94141,3,Pretzels,evening munching
88,118295,3,Cheerios,evening munching
88,119697,1,Pretzels,lunch
88,128481,1,Wraps,evening munching
88,135764,2,Pringles,dinner
89,18161,3,Burgers,dinner
89,30268,3,Sandwiches,breakfast
89,42913,3,Sandwiches,breakfast
89,55418,3,Cheerios,evening munching
89,76842,4,Burgers,dinner
89,82781,2,Waffles,evening munching
89,95963,2,Pretzels,lunch
89,106318,2,Burgers,evening munching
89,133521,2,Pretzels,dinner
89,133826,4,Sandwiches,breakfast
90,19593,5,Cheerios,evening munching
90,26608,5,Cookies,lunch
90,57317,5,Cheerios,evening munching
90,65128,5,Wraps,breakfast
90,68234,5,Sandwiches,brunch
90,68900,5,Pretzels,breakfast
90,71021,5,Cheerios,brunch
90,77182,5,Waffles,evening munching
90,119136,5,Waffles,dinner
90,135532,5,Pringles,dinner
91,3058,1,Sandwiches,evening munching
91,28056,1,Wraps,breakfast
91,29808,5,Waffles,dinner
91,31244,3,Pringles,evening munching
91,37963,4,Pretzels,brunch
91,45960,3,Cheerios,dinner
91,56336,5,Pretzels,evening munching
91,66767,2,Wraps,evening munching
91,72656,5,Burgers,evening munching
91,103889,5,Pringles,brunch
92,12568,5,Wraps,evening munching
92,19290,5,Waffles,breakfast
92,54042,1,Sandwiches,evening munching
92,75632,1,Waffles,evening munching
92,89148,3,Waffles,brunch
92,114925,1,Cookies,lunch
92,118870,3,Waffles,lunch
92,129226,5,Waffles,breakfast
92,130360,5,Cheerios,lunch
92,130458,3,Waffles,dinner
93,43266,5,Cookies,brunch
93,54776,5,Waffles,lunch
93,62345,3,Wraps,breakfast
93,73622,5,Burgers,brunch
93,94132,3,Cookies,breakfast
93,101274,5,Cheerios,brunch
93,108424,5,Waffles,brunch
93,114998,3,Cookies,breakfast
93,116763,4,Wraps,lunch
93,119136,1,Cookies,evening munching
94,10209,5,Wraps,dinner
94,35432,3,Wraps,lunch
94,37393,5,Pringles,dinner
94,59552,4,Sandwiches,brunch
94,78724,5,Sandwiches,brunch
94,81952,4,Wraps,evening munching
94,92523,3,Cheerios,evening munching
94,95712,2,Cheerios,brunch
94,114597,5,Sandwiches,lunch
94,117574,5,Wraps,lunch
95,2909,1,Wraps,evening munching
95,10296,2,Waffles,evening munching
95,10714,1,Sandwiches,lunch
95,23157,1,Sandwiches,evening munching
95,62570,1,Pringles,breakfast
95,76861,1,Pringles,brunch
95,98746,1,Cheerios,lunch
95,103714,1,Pretzels,lunch
95,109527,1,Pretzels,evening munching
95,135019,1,Burgers,evening munching
96,1395,5,Cookies,breakfast
96,34580,4,Wraps,brunch
96,65628,4,Pringles,brunch
96,83658,5,Pretzels,dinner
96,97148,5,Burgers,evening munching
96,99026,5,Wraps,brunch
96,110210,5,Burgers,evening munching
96,116571,4,Burgers,breakfast
96,118310,3,Burgers,evening munching
96,130151,5,Wraps,evening munching
97,578,5,Pringles,breakfast
97,2705,5,Cheerios,lunch
97,27222,5,Cookies,evening munching
97,44970,5,Pringles,breakfast
97,53477,4,Pretzels,brunch
97,74452,5,Pringles,dinner
97,75443,5,Burgers,breakfast
97,113954,5,Wraps,evening munching
97,118080,4,Wraps,lunch
97,128871,5,Pringles,dinner
98,15938,2,Sandwiches,brunch
98,17742,3,Cookies,evening munching
98,26302,5,Pringles,breakfast
98,26374,5,Sandwiches,evening munching
98,44545,5,Pringles,lunch
98,54174,5,Pretzels,lunch
98,96449,3,Cheerios,dinner
98,103398,4,Pringles,lunch
98,111316,5,Burgers,brunch
98,114810,5,Pringles,evening munching
99,28592,5,Waffles,breakfast
99,29177,5,Waffles,breakfast
99,54776,2,Burgers,evening munching
99,67017,5,Cookies,breakfast
99,89164,5,Wraps,lunch
99,89919,5,Cheerios,lunch
99,102812,5,Pretzels,dinner
99,103291,5,Wraps,lunch
99,108323,5,Pringles,breakfast
99,120880,5,Cheerios,evening munching
100,5314,1,Cheerios,evening munching
100,8158,4,Wraps,evening munching
100,9227,1,Pringles,dinner
100,26943,1,Pringles,lunch
100,40710,5,Sandwiches,dinner
100,58906,5,Cookies,brunch
100,119716,1,Burgers,dinner
100,120836,5,Pringles,brunch
100,130132,1,Burgers,dinner
100,130522,5,Sandwiches,breakfast
101,4866,1,Pretzels,dinner
101,46103,5,Burgers,breakfast
101,62332,5,Waffles,lunch
101,64918,5,Cookies,evening munching
101,74608,1,Wraps,dinner
101,86668,1,Burgers,lunch
101,88424,1,Pretzels,lunch
101,111082,1,Wraps,lunch
101,121314,5,Wraps,evening munching
101,124863,5,Wraps,dinner
102,21703,4,Cookies,brunch
102,23407,5,Pringles,dinner
102,34006,1,Burgers,breakfast
102,35316,3,Sandwiches,evening munching
102,41203,5,Pringles,brunch
102,45756,5,Cookies,brunch
102,66813,2,Pringles,breakfast
102,95334,2,Pretzels,brunch
102,98606,4,Cheerios,breakfast
102,119974,4,Wraps,brunch
103,40037,1,Pringles,lunch
103,51615,3,Sandwiches,lunch
103,52611,4,Cookies,dinner
103,58208,1,Pringles,lunch
103,63599,4,Wraps,dinner
103,83991,4,Cookies,evening munching
103,84334,5,Waffles,evening munching
103,95489,3,Sandwiches,breakfast
103,100981,2,Waffles,evening munching
103,129203,4,Cheerios,evening munching
104,19105,4,Burgers,lunch
104,22521,1,Wraps,breakfast
104,53410,3,Wraps,lunch
104,70442,5,Pringles,dinner
104,73282,1,Waffles,brunch
104,98808,1,Pringles,breakfast
104,101848,3,Wraps,dinner
104,113095,5,Waffles,lunch
104,116846,5,Pretzels,evening munching
104,129319,1,Cheerios,breakfast
105,30739,5,Wraps,dinner
105,31095,5,Cheerios,evening munching
105,60943,5,Pretzels,lunch
105,99060,5,Cheerios,lunch
105,101327,5,Sandwiches,dinner
105,109437,5,Waffles,lunch
105,124398,5,Waffles,dinner
105,131018,5,Burgers,evening munching
105,134015,5,Wraps,lunch
105,134572,5,Wraps,lunch
106,1852,4,Cheerios,evening munching
106,33029,1,Cookies,brunch
106,34718,1,Pringles,brunch
106,49739,1,Waffles,lunch
106,53076,4,Cheerios,dinner
106,60424,1,Cookies,lunch
106,67762,1,Burgers,dinner
106,81033,2,Cheerios,lunch
106,127590,1,Cheerios,lunch
106,129884,3,Cheerios,lunch
107,9837,4,Cheerios,breakfast
107,17227,1,Pretzels,brunch
107,22807,3,Pretzels,breakfast
107,63101,5,Cheerios,lunch
107,64045,5,Cookies,lunch
107,79323,1,Pringles,evening munching
107,97414,1,Cheerios,evening munching
107,101719,4,Pringles,evening munching
107,107324,5,Sandwiches,brunch
107,126757,5,Cheerios,lunch
108,12714,5,Wraps,brunch
108,15041,5,Wraps,breakfast
108,27013,5,Cookies,breakfast
108,40166,5,Pretzels,evening munching
108,42099,5,Wraps,dinner
108,61296,1,Pretzels,breakfast
108,81086,5,Waffles,breakfast
108,87894,5,Pretzels,breakfast
108,107709,5,Pretzels,breakfast
108,133883,5,Pringles,evening munching
109,16794,3,Waffles,evening munching
109,17746,3,Waffles,evening munching
109,29356,3,Cookies,dinner
109,55240,5,Wraps,brunch
109,62250,4,Pretzels,breakfast
109,67119,4,Pretzels,breakfast
109,92881,3,Pretzels,breakfast
109,97414,3,Burgers,evening munching
109,105265,3,Cookies,breakfast
109,124832,4,Wraps,breakfast
110,22746,4,Pringles,dinner
110,28102,1,Cheerios,evening munching
110,63017,5,Pringles,brunch
110,68572,4,Pretzels,lunch
110,71582,5,Burgers,breakfast
110,83991,3,Waffles,evening munching
110,90915,5,Cookies,dinner
110,101890,5,Wraps,dinner
110,113227,1,Cheerios,evening munching
110,114846,1,Waffles,brunch
111,14372,5,Sandwiches,breakfast
111,33512,5,Sandwiches,breakfast
111,42099,5,Cookies,dinner
111,55802,5,Cookies,breakfast
111,71605,5,Cookies,breakfast
111,83676,5,Pretzels,brunch
111,93047,5,Pringles,lunch
111,95463,5,Wraps,breakfast
111,106317,5,Cookies,dinner
111,129927,5,Cheerios,dinner
112,14933,5,Wraps,breakfast
112,19290,5,Cookies,breakfast
112,25602,2,Cookies,brunch
112,45212,2,Cheerios,brunch
112,53378,3,Pringles,breakfast
112,80450,5,Sandwiches,evening munching
112,98459,4,Wraps,breakfast
112,108643,5,Burgers,breakfast
112,130850,3,Pringles,dinner
112,135135,2,Waffles,lunch
113,2798,5,Pretzels,brunch
113,6337,5,Sandwiches,dinner
113,41748,5,Burgers,dinner
113,44466,5,Pringles,evening munching
113,74247,1,Burgers,dinner
113,93703,4,Burgers,breakfast
113,115082,1,Wraps,dinner
113,116053,3,Wraps,lunch
113,119577,5,Sandwiches,dinner
113,126757,5,Wraps,evening munching
114,2552,5,Waffles,brunch
114,3987,2,Wraps,brunch
114,16548,4,Pringles,dinner
114,31496,5,Cookies,breakfast
114,41963,4,Waffles,lunch
114,44617,2,Cheerios,dinner
114,60994,5,Pringles,brunch
114,74249,5,Burgers,breakfast
114,85295,2,Cookies,evening munching
114,88672,1,Burgers,evening munching
115,12408,1,Pringles,brunch
115,22536,1,Pretzels,breakfast
115,56440,5,Wraps,evening munching
115,62954,1,Pretzels,breakfast
115,75059,4,Pretzels,breakfast
115,75422,1,Wraps,brunch
115,87697,2,Pretzels,evening munching
115,103962,1,Pringles,dinner
115,107772,1,Burgers,breakfast
115,132386,2,Waffles,breakfast
116,11679,1,Cookies,evening munching
116,15635,2,Sandwiches,dinner
116,24303,1,Pretzels,lunch
116,69569,2,Sandwiches,lunch
116,74342,3,Sandwiches,breakfast
116,75956,1,Burgers,brunch
116,96122,2,Cheerios,brunch
116,103401,1,Pretzels,brunch
116,107927,1,Pringles,lunch
116,111606,3,Sandwiches,evening munching
117,2126,4,Waffles,brunch
117,16719,5,Pretzels,lunch
117,38102,5,Wraps,lunch
117,62727,4,Pretzels,breakfast
117,63701,5,Cookies,breakfast
117,89635,5,Pringles,breakfast
117,95064,5,Cheerios,breakfast
117,117478,1,Wraps,breakfast
117,123914,5,Cookies,evening munching
117,127814,5,Pringles,lunch
118,39479,4,Pretzels,evening munching
118,49904,3,Pringles,evening munching
118,50101,4,Cheerios,dinner
118,62400,4,Waffles,breakfast
118,69336,4,Pringles,evening munching
118,72017,1,Waffles,dinner
118,73503,1,Waffles,evening munching
118,78677,4,Wraps,dinner
118,91657,3,Cookies,evening munching
118,114408,4,Pretzels,breakfast
119,259,1,Pringles,brunch
119,4381,3,Wraps,breakfast
119,14648,2,Cookies,breakfast
119,52341,3,Burgers,evening munching
119,56750,1,Waffles,lunch
119,61853,3,Cookies,brunch
119,63546,5,Sandwiches,evening munching
119,79357,3,Cookies,evening munching
119,86615,3,Wraps,breakfast
119,121294,5,Wraps,brunch
120,6337,5,Burgers,brunch
120,13873,5,Sandwiches,evening munching
120,41672,5,Sandwiches,lunch
120,47587,5,Burgers,evening munching
120,62419,5,Wraps,brunch
120,66758,5,Pringles,brunch
120,103137,5,Burgers,breakfast
120,112023,4,Burgers,brunch
120,116995,5,Waffles,breakfast
120,134074,5,Cheerios,breakfast
121,7633,1,Cheerios,breakfast
121,21147,3,Pringles,dinner
121,28392,1,Wraps,breakfast
121,77476,1,Wraps,brunch
121,80557,2,Burgers,breakfast
121,94305,1,Cookies,brunch
121,95665,5,Burgers,breakfast
121,103319,2,Pringles,breakfast
121,129857,1,Pretzels,lunch
121,131131,5,Pringles,lunch
122,13843,1,Pretzels,breakfast
122,16794,1,Waffles,evening munching
122,60465,1,Pringles,dinner
122,60888,1,Pretzels,lunch
122,77916,1,Burgers,breakfast
122,79451,1,Pringles,lunch
122,92423,1,Cheerios,lunch
122,105742,1,Waffles,brunch
122,122497,1,Cheerios,lunch
122,123794,1,Pretzels,brunch
123,16578,3,Waffles,brunch
123,32275,4,Cookies,breakfast
123,68033,4,Cheerios,breakfast
123,77264,5,Wraps,brunch
123,87233,5,Wraps,dinner
123,92107,4,Cheerios,lunch
123,96373,5,Pretzels,brunch
123,111524,5,Cookies,evening munching
123,121968,5,Cookies,dinner
123,126801,4,Pringles,dinner
124,11855,4,Pretzels,evening munching
124,28547,5,Cheerios,dinner
124,33079,4,Cookies,breakfast
124,57231,4,Pringles,breakfast
124,107562,5,Burgers,brunch
124,119107,4,Waffles,evening munching
124,120131,3,Cheerios,evening munching
124,122815,3,Cheerios,dinner
124,125180,3,Waffles,evening munching
124,130435,3,Wraps,evening munching
125,4786,4,Wraps,breakfast
125,8845,4,Waffles,breakfast
125,29331,4,Waffles,brunch
125,52921,3,Cheerios,brunch
125,73777,4,Pretzels,lunch
125,80756,4,Waffles,brunch
125,91863,2,Cookies,brunch
125,109228,5,Cheerios,lunch
125,113032,5,Burgers,breakfast
125,120008,5,Pringles,evening munching
126,7487,2,Sandwiches,brunch
126,14402,1,Waffles,lunch
126,19570,2,Cookies,lunch
126,19604,4,Cheerios,breakfast
126,82156,5,Wraps,evening munching
126,104180,2,Pretzels,dinner
126,113572,1,Cheerios,evening munching
126,113756,5,Wraps,lunch
126,118998,3,Cheerios,brunch
126,122811,5,Cheerios,lunch
127,10887,1,Waffles,brunch
127,19090,1,Burgers,evening munching
127,22746,1,Burgers,dinner
127,26703,1,Cheerios,breakfast
127,50055,1,Wraps,lunch
127,51655,1,Pretzels,evening munching
127,70885,1,Pringles,brunch
127,93472,1,Waffles,lunch
127,104684,1,Sandwiches,evening munching
127,122933,1,Pringles,evening munching
128,12872,5,Pringles,evening munching
128,35645,4,Cookies,evening munching
128,51809,2,Pretzels,lunch
128,52671,5,Pretzels,lunch
128,58416,3,Waffles,lunch
128,90422,4,Pretzels,brunch
128,91888,4,Wraps,dinner
128,114366,5,Cookies,brunch
128,118663,4,Pringles,brunch
128,128314,4,Cheerios,evening munching
129,25869,4,Pretzels,dinner
129,45059,1,Cookies,breakfast
129,50558,1,Pretzels,lunch
129,55438,5,Waffles,lunch
129,58246,5,Wraps,evening munching
129,67423,5,Burgers,breakfast
129,73622,5,Pringles,evening munching
129,74752,5,Waffles,brunch
129,75053,5,Sandwiches,dinner
129,114005,5,Waffles,evening munching
130,26812,5,Pringles,breakfast
130,38397,1,Pretzels,dinner
130,41251,2,Burgers,lunch
130,43163,4,Waffles,evening munching
130,61067,4,Waffles,breakfast
130,74845,3,Sandwiches,lunch
130,82234,5,Pretzels,dinner
130,86756,2,Sandwiches,breakfast
130,110863,5,Burgers,lunch
130,120971,5,Waffles,brunch
131,4453,4,Pretzels,dinner
131,17848,5,Sandwiches,dinner
131,67065,2,Cookies,brunch
131,74249,4,Wraps,dinner
131,92881,5,Waffles,lunch
131,96148,5,Cookies,evening munching
131,103896,3,Cheerios,breakfast
131,113689,5,Waffles,evening munching
131,124014,3,Wraps,evening munching
131,132680,4,Burgers,breakfast
132,910,5,Sandwiches,dinner
132,5861,1,Wraps,breakfast
132,11396,5,Cheerios,lunch
132,29424,1,Cheerios,lunch
132,31050,1,Cheerios,evening munching
132,31803,1,Pretzels,brunch
132,70017,4,Wraps,dinner
132,82112,1,Pringles,breakfast
132,99741,5,Sandwiches,brunch
132,130353,5,Pretzels,evening munching
133,345,5,Wraps,evening munching
133,413,5,Wraps,dinner
133,9681,1,Pretzels,lunch
133,30173,5,Sandwiches,breakfast
133,41513,5,Cookies,brunch
133,41672,3,Sandwiches,dinner
133,60193,1,Cookies,evening munching
133,62447,2,Waffles,lunch
133,120727,1,Burgers,brunch
133,129203,5,Pringles,brunch
134,9362,1,Sandwiches,breakfast
134,30967,2,Waffles,brunch
134,52379,1,Pringles,lunch
134,54042,3,Sandwiches,breakfast
134,65693,1,Waffles,dinner
134,91888,1,Wraps,breakfast
134,102843,5,Pringles,breakfast
134,116881,3,Wraps,brunch
134,123897,2,Cookies,brunch
134,131414,5,Cheerios,brunch
135,19235,4,Wraps,lunch
135,21543,2,Waffles,breakfast
135,42109,4,Cookies,breakfast
135,45375,2,Pringles,dinner
135,48168,5,Sandwiches,brunch
135,57692,4,Sandwiches,brunch
135,63270,2,Burgers,lunch
135,71036,3,Sandwiches,dinner
135,71395,5,Sandwiches,brunch
135,121729,2,Sandwiches,evening munching
136,4943,1,Sandwiches,lunch
136,4976,5,Wraps,lunch
136,10867,5,Cookies,dinner
136,11912,3,Pretzels,dinner
136,17410,3,Waffles,breakfast
136,51936,4,Wraps,dinner
136,52280,5,Burgers,brunch
136,55360,5,Pringles,lunch
136,89912,2,Waffles,breakfast
136,113452,5,Wraps,lunch
137,8063,2,Burgers,brunch
137,20540,3,Cheerios,lunch
137,43022,5,Pringles,lunch
137,44885,2,Pretzels,dinner
137,46271,3,Waffles,breakfast
137,51469,4,Waffles,breakfast
137,61480,5,Sandwiches,brunch
137,63638,5,Wraps,brunch
137,76071,4,Wraps,lunch
137,97767,5,Pringles,lunch
138,20546,5,Cheerios,brunch
138,47442,5,Sandwiches,breakfast
138,55058,1,Cookies,dinner
138,64009,5,Cookies,evening munching
138,75173,5,Sandwiches,evening munching
138,77710,1,Cheerios,breakfast
138,80612,1,Wraps,evening munching
138,125674,2,Burgers,brunch
138,128197,5,Pretzels,lunch
138,135135,4,Cheerios,breakfast
139,12180,1,Wraps,dinner
139,19102,4,Waffles,brunch
139,21255,5,Burgers,dinner
139,27636,5,Cookies,lunch
139,38282,5,Sandwiches,evening munching
139,41413,4,Burgers,dinner
139,83543,5,Wraps,dinner
139,90454,4,Cookies,lunch
139,93573,1,Waffles,breakfast
139,98767,5,Cookies,breakfast
140,4453,5,Sandwiches,breakfast
140,17032,5,Wraps,evening munching
140,20274,5,Waffles,breakfast
140,21608,5,Wraps,lunch
140,33101,5,Waffles,breakfast
140,65128,5,Pringles,lunch
140,80060,5,Burgers,brunch
140,81748,5,Pringles,lunch
140,88890,5,Burgers,brunch
140,124296,5,Cheerios,breakfast
141,10472,5,Cheerios,lunch
141,13094,5,Wraps,dinner
141,42941,5,Wraps,brunch
141,45472,5,Pringles,breakfast
141,54456,5,Wraps,brunch
141,59634,5,Sandwiches,brunch
141,70804,5,Pringles,evening munching
141,106571,5,Wraps,breakfast
141,123041,5,Wraps,lunch
141,132640,5,Sandwiches,breakfast
142,9021,5,Cheerios,brunch
142,12894,5,Pretzels,lunch
142,40712,5,Pretzels,breakfast
142,57230,5,Burgers,dinner
142,74883,5,Pretzels,dinner
142,79224,5,Sandwiches,lunch
142,126106,5,Pringles,evening munching
142,126300,5,Burgers,evening munching
142,130107,5,Pretzels,lunch
142,132944,3,Sandwiches,dinner
143,911,4,Cheerios,lunch
143,6248,5,Burgers,evening munching
143,22746,1,Wraps,dinner
143,61240,4,Waffles,evening munching
143,71631,5,Cheerios,brunch
143,94196,4,Pringles,dinner
143,94977,4,Burgers,lunch
143,95432,4,Cheerios,lunch
143,121535,4,Waffles,brunch
143,127717,4,Burgers,lunch
144,9539,5,Cheerios,lunch
144,17962,1,Pretzels,brunch
144,30049,5,Pringles,dinner
144,45839,2,Waffles,brunch
144,67179,5,Burgers,dinner
144,82156,5,Pretzels,evening munching
144,89139,5,Sandwiches,lunch
144,103693,2,Wraps,lunch
144,129123,4,Cookies,evening munching
144,135212,5,Waffles,lunch
145,14451,1,Waffles,evening munching
145,17320,5,Sandwiches,dinner
145,54152,5,Pringles,lunch
145,58725,5,Pretzels,lunch
145,82743,1,Waffles,dinner
145,92881,5,Waffles,brunch
145,95484,5,Cookies,lunch
145,95670,1,Cheerios,lunch
145,100676,1,Sandwiches,breakfast
145,101523,1,Pringles,evening munching
146,33450,2,Waffles,dinner
146,58867,3,Wraps,brunch
146,61102,2,Waffles,breakfast
146,67895,4,Burgers,brunch
146,68215,2,Pringles,dinner
146,76312,2,Wraps,dinner
146,83760,2,Cookies,breakfast
146,115244,2,Cookies,lunch
146,122632,3,Sandwiches,dinner
146,133445,2,Sandwiches,brunch
147,15769,5,Sandwiches,breakfast
147,18937,5,Sandwiches,dinner
147,24029,5,Burgers,breakfast
147,47481,5,Pringles,brunch
147,62099,5,Burgers,breakfast
147,83695,5,Waffles,brunch
147,88167,5,Pretzels,breakfast
147,117742,5,Pretzels,breakfast
147,125956,5,Burgers,breakfast
147,127672,5,Cheerios,evening munching
148,15487,5,Burgers,lunch
148,77004,5,Cookies,brunch
148,82448,5,Sandwiches,evening munching
148,82822,5,Wraps,evening munching
148,103239,5,Sandwiches,lunch
148,106337,5,Burgers,breakfast
148,109813,5,Burgers,breakfast
148,114925,5,Cookies,evening munching
148,119781,5,Pretzels,evening munching
148,134163,5,Pringles,evening munching
149,12331,5,Pretzels,evening munching
149,13644,5,Cheerios,breakfast
149,35186,4,Cookies,breakfast
149,40380,5,Sandwiches,lunch
149,40886,4,Waffles,lunch
149,47566,5,Cookies,evening munching
149,52610,5,Cookies,lunch
149,65207,5,Cheerios,lunch
149,85979,4,Waffles,breakfast
149,123117,4,Wraps,breakfast
150,4566,3,Pringles,breakfast
150,14998,5,Wraps,breakfast
150,37249,5,Burgers,evening munching
150,49913,5,Cheerios,lunch
150,52523,1,Sandwiches,evening munching
150,55760,3,Cheerios,breakfast
150,70410,1,Waffles,evening munching
150,95977,5,Pretzels,brunch
150,111101,5,Pretzels,breakfast
150,120604,5,Sandwiches,dinner
151,4889,1,Cheerios,lunch
151,36254,1,Waffles,dinner
151,36657,1,Burgers,brunch
151,56660,1,Burgers,dinner
151,59677,3,Waffles,dinner
151,69007,1,Sandwiches,lunch
151,77476,4,Sandwiches,breakfast
151,99285,3,Pringles,brunch
151,109437,3,Burgers,lunch
151,115947,3,Waffles,dinner
152,413,1,Waffles,brunch
152,13859,5,Cheerios,brunch
152,15597,2,Pringles,dinner
152,24427,5,Cookies,lunch
152,29837,1,Wraps,breakfast
152,35350,5,Wraps,breakfast
152,53560,1,Wraps,dinner
152,68799,5,Waffles,dinner
152,86790,1,Cheerios,dinner
152,126885,5,Cookies,dinner
153,14193,2,Cookies,breakfast
153,52177,1,Burgers,brunch
153,67489,2,Burgers,lunch
153,76654,5,Pringles,dinner
153,85295,1,Sandwiches,dinner
153,96955,5,Wraps,dinner
153,100616,1,Sandwiches,evening munching
153,125873,4,Wraps,evening munching
153,132302,1,Sandwiches,evening munching
153,134156,1,Burgers,brunch
154,8063,5,Wraps,evening munching
154,18424,4,Pretzels,breakfast
154,42762,1,Waffles,evening munching
154,70805,4,Pringles,dinner
154,72309,5,Wraps,brunch
154,90239,5,Burgers,evening munching
154,115160,5,Waffles,brunch
154,116008,1,Sandwiches,lunch
154,124132,5,Pretzels,breakfast
154,134999,1,Cookies,lunch
155,26325,1,Pringles,breakfast
155,26608,4,Waffles,brunch
155,30273,5,Pringles,breakfast
155,43624,3,Wraps,dinner
155,56453,5,Pringles,evening munching
155,70235,1,Burgers,brunch
155,75443,4,Wraps,evening munching
155,79757,3,Waffles,brunch
155,89408,5,Sandwiches,evening munching
155,116219,5,Pretzels,lunch
156,5003,1,Waffles,dinner
156,10103,2,Pringles,breakfast
156,12513,1,Pretzels,brunch
156,32160,3,Wraps,brunch
156,46755,2,Waffles,brunch
156,52589,5,Wraps,breakfast
156,52964,3,Cookies,evening munching
156,56462,5,Pringles,breakfast
156,80391,1,Waffles,brunch
156,124558,5,Pretzels,breakfast
157,4692,5,Pretzels,dinner
157,38469,5,Sandwiches,lunch
157,38546,5,Pringles,evening munching
157,56292,5,Cheerios,dinner
157,59852,5,Cheerios,brunch
157,81943,5,Burgers,dinner
157,88485,5,Cookies,brunch
157,110256,1,Cookies,evening munching
157,114848,5,Sandwiches,evening munching
157,131629,5,Pretzels,breakfast
158,18812,5,Cheerios,breakfast
158,25071,5,Pretzels,brunch
158,26191,4,Cookies,brunch
158,27616,5,Wraps,lunch
158,34380,5,Pretzels,evening munching
158,46767,5,Cookies,brunch
158,48198,5,Waffles,lunch
158,78724,5,Burgers,lunch
158,119252,3,Pretzels,brunch
158,128037,5,Pringles,dinner
159,7002,1,Burgers,dinner
159,22746,5,Burgers,dinner
159,41233,1,Burgers,breakfast
159,48895,1,Sandwiches,lunch
159,64088,1,Burgers,dinner
159,86079,2,Wraps,evening munching
159,97414,1,Waffles,breakfast
159,116347,1,Burgers,breakfast
159,119577,2,Cheerios,brunch
159,123702,5,Pringles,dinner
160,4881,5,Cookies,breakfast
160,17497,5,Pringles,breakfast
160,31074,5,Waffles,lunch
160,34311,5,Burgers,evening munching
160,56010,5,Pringles,lunch
160,67351,5,Wraps,brunch
160,88076,5,Sandwiches,lunch
160,109346,5,Cheerios,dinner
160,120762,5,Waffles,dinner
160,121000,5,Wraps,lunch
161,776,3,Wraps,breakfast
161,13859,3,Pretzels,brunch
161,54042,4,Pretzels,brunch
161,60465,5,Burgers,breakfast
161,83661,5,Waffles,breakfast
161,90409,5,Sandwiches,dinner
161,100143,4,Cookies,evening munching
161,127760,3,Cookies,lunch
161,133888,4,Wraps,lunch
161,135513,3,Pringles,dinner
162,18663,4,Cheerios,dinner
162,30755,4,Cookies,brunch
162,40336,5,Pretzels,lunch
162,48731,3,Pringles,lunch
162,68059,5,Wraps,evening munching
162,104960,4,Burgers,breakfast
162,111577,3,Burgers,breakfast
162,117742,4,Sandwiches,evening munching
162,128174,2,Cheerios,lunch
162,129319,4,Waffles,brunch
163,34898,1,Burgers,lunch
163,53636,2,Pretzels,brunch
163,56577,3,Cookies,brunch
163,78360,2,Pringles,breakfast
163,83771,3,Wraps,evening munching
163,95539,1,Pringles,brunch
163,102867,1,Burgers,brunch
163,110166,3,Burgers,evening munching
163,112842,3,Pretzels,lunch
163,133200,3,Sandwiches,dinner
164,619,5,Cheerios,breakfast
164,43893,5,Cookies,lunch
164,45896,5,Cheerios,dinner
164,52976,5,Cookies,brunch
164,70720,1,Pretzels,brunch
164,75077,2,Cookies,brunch
164,97198,1,Burgers,lunch
164,100616,4,Pringles,lunch
164,127159,1,Pringles,dinner
164,127725,2,Waffles,lunch
165,3507,1,Sandwiches,evening munching
165,29440,2,Pringles,lunch
165,52623,2,Cheerios,evening munching
165,72327,1,Cheerios,brunch
165,85509,1,Wraps,lunch
165,97525,1,Sandwiches,dinner
165,101271,1,Waffles,dinner
165,105946,1,Pringles,evening munching
165,128445,1,Sandwiches,dinner
165,129203,1,Waffles,lunch
166,2726,2,Cookies,brunch
166,12575,5,Sandwiches,dinner
166,19441,5,Waffles,dinner
166,38876,1,Pringles,lunch
166,83829,5,Burgers,lunch
